season,episode,title,scene,speaker,line,
7,22,"Goodbye, Michael",5925,Michael,"Yes. Yes, you know what? Take my favorite truck. Sure.",
7,22,"Goodbye, Michael",5925,DeAngelo,"You know what? Uh, it's your last couple days, I'm gonna get out of your hair.",
7,22,"Goodbye, Michael",5925,Michael,"Oh you don't, that's-",
7,22,"Goodbye, Michael",5925,DeAngelo,I will be in the break room.,
7,22,"Goodbye, Michael",5925,Michael,That sounds good. Thank you.,
7,22,"Goodbye, Michael",5926,DeAngelo,Dead man walking.,
7,22,"Goodbye, Michael",5927,Michael,"Sad? No, no, no. I don't leave 'til tomorrow, so... Tomorrow I will be a wreck.",
7,22,"Goodbye, Michael",5928,Gabe, Stay away from Erin! ,
7,22,"Goodbye, Michael",5928,Andy,Hey!,
7,22,"Goodbye, Michael",5928,Gabe,I'm your boss!,
7,22,"Goodbye, Michael",5928,Andy,"Why don't you, uh, stay away from me?",
7,22,"Goodbye, Michael",5928,Gabe,"No, I'm gonna stand where I want. Okay? You don't wanna get on my bad side! I've seen some horrible things! I own over two hundred horror movies!",
7,22,"Goodbye, Michael",5928,Andy,Okay! That's so weird! Just go away!,
7,22,"Goodbye, Michael",5928,Gabe,No! You go away! ,
7,22,"Goodbye, Michael",5928,Andy, Hi Tuna.,
7,22,"Goodbye, Michael",5929,Jim,So you guys are filming people when they go to the bathroom now?,
7,22,"Goodbye, Michael",5930,Phyllis, How about cupcakes?,
7,22,"Goodbye, Michael",5930,Angela,Please.,
7,22,"Goodbye, Michael",5930,Pam,What's wrong with cupcakes?,
7,22,"Goodbye, Michael",5930,Angela,Everything.,
7,22,"Goodbye, Michael",5930,Michael, There they are! Party Planning Committee together again!,
7,22,"Goodbye, Michael",5930,Pam,Well we all wanted to plan your goodbye party. We thought this would be easier.,
7,22,"Goodbye, Michael",5931,Pam,We thought.,
7,22,"Goodbye, Michael",5931,Angela,It's an experiment.,
7,22,"Goodbye, Michael",5931,Phyllis,The three of us have all been chairmen before.,
7,22,"Goodbye, Michael",5931,Pam,So this is the dream team.,
7,22,"Goodbye, Michael",5931,Meredith, Hey! What are you saying?!,
7,22,"Goodbye, Michael",5931,Angela,The dream team... and Meredith.,
7,22,"Goodbye, Michael",5932,Meredith," We decided on the ice cream. Mint chocolate chip, your favorite.",
7,22,"Goodbye, Michael",5932,Michael,Mmm!,
7,22,"Goodbye, Michael",5932,Phyllis,Yeah that was a surprise...,
7,22,"Goodbye, Michael",5932,Michael,"You know what, I'm thinking maybe we should get ice cream that everybody'll like. How about vanilla? Let's get vanilla.",
7,22,"Goodbye, Michael",5932,Pam, Okay.,
7,22,"Goodbye, Michael",5932,Michael,"Tomorrow I want everyone to have a good time. No drama. And as for today, just a typical day. Alright?",
7,22,"Goodbye, Michael",5932,Pam,Should we get toppings?,
7,22,"Goodbye, Michael",5932,Michael,What do you like Pam?,
7,22,"Goodbye, Michael",5932,Pam, What?,
7,22,"Goodbye, Michael",5932,Michael,What kind of toppings would you like?,
7,22,"Goodbye, Michael",5932,Pam,Hot fudge?,
7,22,"Goodbye, Michael",5932,Michael,Sounds good. Fudge it up! ,
7,22,"Goodbye, Michael",5933,Michael," I bought this for myself. And yesterday, they gave me this.  I still need something to drink out of though.",
7,22,"Goodbye, Michael",5934,Michael," Attention everyone, before I leave tomorrow I would like to reveal a secret I have kept for over twenty years. A secret about Phyllis.",
7,22,"Goodbye, Michael",5934,Phyllis,Please Michael.,
7,22,"Goodbye, Michael",5934,Michael,"When Phyllis was in high school, she was so... cute.  And she still is.",
7,22,"Goodbye, Michael",5935,Phyllis,I thought he knew about the baby I gave away.,
7,22,"Goodbye, Michael",5936,Phyllis," Look Michael, it's a going away present so your hands won't get cold.",
7,22,"Goodbye, Michael",5936,Michael,Ahh.,
7,22,"Goodbye, Michael",5936,Phyllis,"It's almost done, but you can't get them wet, and they can't be dry-cleaned either. You have to hand wash without water, wring-dry gently, and use a hairdryer on cool.",
7,22,"Goodbye, Michael",5936,Michael," Sounds great, I just think it's great. Oh, I have gifts as well!  And I will start, by giving the first gift to Phyllis! Phyllis, you are shy and sweet, and you don't often speak your mind, but you should. Because you have great ideas. So Phyllis, I am giving you this, so you can always remember to speak your mind. ",
7,22,"Goodbye, Michael",5936,Phyllis,It's cute. ,
7,22,"Goodbye, Michael",5936,Michael,"Stanley, you love your Sudoku and your puzzles, I bestow upon you, my felt.  May you never lose the fun loving quality in life.",
7,22,"Goodbye, Michael",5936,Stanley,"Where's the rest of it, it's got no balls.",
7,22,"Goodbye, Michael",5936,Michael,"Well, okay... And Andy, Andy who needs confidence that he is a great salesman. I give you, my clients, our ten most important accounts. ",
7,22,"Goodbye, Michael",5936,Andy,Wow.,
7,22,"Goodbye, Michael",5936,Stanley, Yeah wow!,
7,22,"Goodbye, Michael",5936,Andy,You know I'm the worst salesman here right?,
7,22,"Goodbye, Michael",5936,Michael,"But you're the best salesman, on the inside.",
7,22,"Goodbye, Michael",5936,Phyllis,What does that even mean?,
7,22,"Goodbye, Michael",5936,Michael,"You sold us all on Andy, a product that nobody wanted.",
7,22,"Goodbye, Michael",5936,Andy,I'm gonna lose 'em.,
7,22,"Goodbye, Michael",5936,Michael,You're not gonna lose them.,
7,22,"Goodbye, Michael",5936,Andy,I promise you that I will.,
7,22,"Goodbye, Michael",5936,Michael,Just do your best! I have faith in you.,
7,22,"Goodbye, Michael",5936,Stanley, Gimme those clients!,
7,22,"Goodbye, Michael",5936,Andy,No.,
7,22,"Goodbye, Michael",5936,Phyllis, Do you believe that?!,
7,22,"Goodbye, Michael",5937,Dwight,I've given up expecting Michael to do the right thing. Or the decent thing. Or even the comprehensible thing.,
7,22,"Goodbye, Michael",5938,DeAngelo,"I used to be obese. Once you've conquered obesity, everything else is easy. Life literally moves in slow motion. I'm not saying I'm superman, but, let me just put it this way. If I were shot in the head, I'm pretty sure everything would be fine. I almost welcome it. ",
7,22,"Goodbye, Michael",5939,Michael,"Kevin, I have something for you.",
7,22,"Goodbye, Michael",5939,Kevin,Oh! ,
7,22,"Goodbye, Michael",5939,Michael,You know who that is?,
7,22,"Goodbye, Michael",5939,Kevin,Oh...,
7,22,"Goodbye, Michael",5939,Michael," Don't be a caricature Kevin, never be a caricature. How did that feel when I tore that up?",
7,22,"Goodbye, Michael",5939,Kevin,Better...,
7,22,"Goodbye, Michael",5939,Michael,"Good, stand up.  You will be thin. You Won't drool over pizza like an animal anymore.",
7,22,"Goodbye, Michael",5939,Kevin,But...,
7,22,"Goodbye, Michael",5939,Michael,You will find love.,
7,22,"Goodbye, Michael",5939,Kevin,"Michael, I'm pretty much okay with who I am now.",
7,22,"Goodbye, Michael",5939,Michael,"Don't be. You should never settle for who you are.  Oscar, Oscar, Oscar! Oscar, you are-",
7,22,"Goodbye, Michael",5939,Andy,"I just lost Porter Hardware! I just, I lost 'em!",
7,22,"Goodbye, Michael",5939,Michael," Okay, you know what? Just do your best buddy! Okay, Oscar, you are very smart, and you have a gigantic education. And, I think of you as my scarecrow, because you gave me a brain. So that's why I made you this. ",
7,22,"Goodbye, Michael",5939,Oscar,Thank you Michael. It's beautiful.,
7,22,"Goodbye, Michael",5940,Michael," It looks like a  It looks like it was made by a two year old monkey on a farm! He just accepted, accepted that I put all this work into it!  He has the lowest opinion of me, of anybody!",
7,22,"Goodbye, Michael",5941,Michael,"Was it just me, or did you think that we were going to have s*x at some point?",
7,22,"Goodbye, Michael",5941,Angela,It was just you...,
7,22,"Goodbye, Michael",5941,Michael,"How would you have wanted to do it? Okay, okay. You know what? Inappropriate. I am engaged happily, and you have landed yourself a Senator.",
7,22,"Goodbye, Michael",5941,Oscar,State Senator.,
7,22,"Goodbye, Michael",5941,Michael,"Mmhmm, bravo!",
7,22,"Goodbye, Michael",5941,Oscar,Brava!,
7,22,"Goodbye, Michael",5941,Angela,You wanna see some pictures? I just got these.,
7,22,"Goodbye, Michael",5941,Michael,Sure!,
7,22,"Goodbye, Michael",5941,Angela,"Uhm, these are, okay this is us at the theater. And antiquing! Oh, rollerblading.",
7,22,"Goodbye, Michael",5941,Michael,Who's that? Who's that guy? ,
7,22,"Goodbye, Michael",5941,Angela,"Oh, that's Thomas, Robert's aide.",
7,22,"Goodbye, Michael",5941,Michael,"I guess this could be the one, huh?",
7,22,"Goodbye, Michael",5941,Angela,Yeah. ,
7,22,"Goodbye, Michael",5942,Andy, Hey.,
7,22,"Goodbye, Michael",5942,DeAngelo, Hey!,
7,22,"Goodbye, Michael",5942,Andy,I'm going to be dropping out on one of our biggest clients this afternoon and I could use some back up.,
7,22,"Goodbye, Michael",5942,DeAngelo,Let's rip it up homes. ,
7,22,"Goodbye, Michael",5943,Gabe, Walk away bitch.,
7,22,"Goodbye, Michael",5944,Oscar, Oh Michael! Where do you want your last pay check sent?,
7,22,"Goodbye, Michael",5944,Michael,My last pay check?,
7,22,"Goodbye, Michael",5944,Oscar,You have an address yet in Colorado?,
7,22,"Goodbye, Michael",5944,Michael,No.,
7,22,"Goodbye, Michael",5944,Oscar,What town do Holly's parents live in?,
7,22,"Goodbye, Michael",5944,Michael,"I'm not sure, um, Mountainton?",
7,22,"Goodbye, Michael",5944,Kevin,Sounds beautiful!,
7,22,"Goodbye, Michael",5945,Pam, You should do more stuff like that.,
7,22,"Goodbye, Michael",5945,Kevin,I'm going to!,
7,22,"Goodbye, Michael",5945,Jim," Hey! It's almost your last day, come sit with us.",
7,22,"Goodbye, Michael",5945,Michael,"Nah, I'm almost done.",
7,22,"Goodbye, Michael",5945,Jim,You sure?,
7,22,"Goodbye, Michael",5945,Michael,Yeah.,
7,22,"Goodbye, Michael",5945,Pam,So I'm going to Carbondale this afternoon to get a new bulk shredder.,
7,22,"Goodbye, Michael",5945,Kevin,Finally! That old shredder sucked.,
7,22,"Goodbye, Michael",5945,Pam,"It's a good shredder, it just keeps breaking.",
7,22,"Goodbye, Michael",5945,Kevin,"Yeah, it won't shred magazines.",
7,22,"Goodbye, Michael",5945,Pam,It's not supposed to shred magazines Kevin.,
7,22,"Goodbye, Michael",5945,Kevin,I know...,
7,22,"Goodbye, Michael",5945,Jim,Did you break the shredder Kevin?,
7,22,"Goodbye, Michael",5945,Kevin,"No, it's just... that old shredder sucks.  Just get one that'll shred magazines.",
7,22,"Goodbye, Michael",5945,Pam,I don't think any of them are supposed to shred magazines.,
7,22,"Goodbye, Michael",5946,Michael," I can't do this. All the channels are gonna be different there. I'm not gonna be able to find my shows. I'm not going to start improv at level one, and I don't think my credits will transfer. Ugh, and you know what? I just figured out where I was supposed to go to vote.  I gotta call her, and I'm going to tell her, that I cannot come. ",
7,22,"Goodbye, Michael",5946,Holly, Hello there!,
7,22,"Goodbye, Michael",5946,Michael,Hi. What is the name of our town?,
7,22,"Goodbye, Michael",5946,Holly,Boulder. Is something wrong? Are you okay?,
7,22,"Goodbye, Michael",5946,Michael,"No, no. I just needed to hear your voice.",
7,22,"Goodbye, Michael",5946,Holly, Oh you mean this?,
7,22,"Goodbye, Michael",5946,Michael, Yes.  Yes my hero!,
7,22,"Goodbye, Michael",5946,Holly," I'll pay the rent!  Okay, my mom's looking at me and she has no sense of humor. It's a joke mom!",
7,22,"Goodbye, Michael",5946,Michael," Ohh, I miss you.",
7,22,"Goodbye, Michael",5946,Holly,Well I'll see you tonight. I'll pick you up outside baggage claim.,
7,22,"Goodbye, Michael",5946,Michael,Okay. I'll see you tonight. I love you.,
7,22,"Goodbye, Michael",5946,Holly,I love you too.,
7,22,"Goodbye, Michael",5946,Michael," Yes, so I know I told everybody that tomorrow is my last day, but I'm, I'm gonna be leaving tonight. I head to the airport at four.  And I have said goodbye to half of them.",
7,22,"Goodbye, Michael",5947,Toby,"Well you know Michael, I have a brother in Boulder. Rory Flenderson. You should look him up.",
7,22,"Goodbye, Michael",5947,Michael, Okay.,
7,22,"Goodbye, Michael",5947,Toby, Okay.,
7,22,"Goodbye, Michael",5947,Michael, Kelly! Kelly? Kelly.,
7,22,"Goodbye, Michael",5947,Kelly, What?!,
7,22,"Goodbye, Michael",5947,Michael,"If I just went away right now, would that be the best gift that I could give you?",
7,22,"Goodbye, Michael",5947,Kelly,Yes! Please! Please go away! And stop using that weird slow voice.,
7,22,"Goodbye, Michael",5948,Michael," She was once my girl, and she is your girl now.",
7,22,"Goodbye, Michael",5948,Ryan,Wow. ,
7,22,"Goodbye, Michael",5948,Michael,Yeah.,
7,22,"Goodbye, Michael",5948,Ryan,This is... totally unnecessary.,
7,22,"Goodbye, Michael",5948,Michael,You're not prone to seizures?,
7,22,"Goodbye, Michael",5948,Ryan,No.,
7,22,"Goodbye, Michael",5949,Pam, So Michael said we can do whatever we want cake-wise. What do we want?,
7,22,"Goodbye, Michael",5949,Meredith, Erotic.,
7,22,"Goodbye, Michael",5949,Angela,See? This is what happens. You can't let a stray dog into the house.,
7,22,"Goodbye, Michael",5949,Phyllis,"Hmm, let's hear here out. I would like to hear more about these cakes. ",
7,22,"Goodbye, Michael",5949,Meredith,I know these Ethiopians that run a cake shop.,
7,22,"Goodbye, Michael",5949,Angela,Good God...,
7,22,"Goodbye, Michael",5949,Meredith,"They make these cakes, they're wild! I mean, they show everything!",
7,22,"Goodbye, Michael",5949,Pam,"I don't, I don't think we sh-",
7,22,"Goodbye, Michael",5949,Meredith,"I know what you're thinking, but it's not just black, they do it all. And the women on these cakes, they're not just guy's fantasies. They have real, full women. It is refreshing.",
7,22,"Goodbye, Michael",5949,Pam," Okay, don't turn this into some feminist issue.",
7,22,"Goodbye, Michael",5949,Phyllis,"As a person who buys a lot of erotic cakes, it feels good to be represented on one.",
7,22,"Goodbye, Michael",5949,Pam,"You know what, I think we should get some other input.",
7,22,"Goodbye, Michael",5949,Kelly,I think we should do cupcakes. I am one of the few people who looks hot eating a cupcake.,
7,22,"Goodbye, Michael",5949,Phyllis,"Yeah, cupcakes. That's what I said.",
7,22,"Goodbye, Michael",5949,Angela,"No! I'm not cleaning up a bunch of uneaten cupcake bottoms! You know, we don't really care about your opinion. You're just a tie-breaker.",
7,22,"Goodbye, Michael",5950,Michael," Um, Pam.",
7,22,"Goodbye, Michael",5950,Pam,"Oh, hey Michael! I'm just going to go to Carbondale to price some shredders. I'll see you later.",
7,22,"Goodbye, Michael",5950,Michael, Okay... ,
7,22,"Goodbye, Michael",5951,Erin, Gabe!,
7,22,"Goodbye, Michael",5951,Gabe,I need to talk to you!,
7,22,"Goodbye, Michael",5951,Erin,You can't be in here. This is a lady's room!,
7,22,"Goodbye, Michael",5951,abe,"Erin, I respect your privacy, but I will follow you in here everytime you go if that's what it takes. ",
7,22,"Goodbye, Michael",5951,Erin,Hey Creed.,
7,22,"Goodbye, Michael",5951,Creed,Not cool man. ,
7,22,"Goodbye, Michael",5951,Erin,I really think you should leave.,
7,22,"Goodbye, Michael",5951,Gabe,"Someday, you are going to tell our grandchildren about how their grandfather won you back in a women's room.",
